store_ID,day_of_week,nb_customers_on_day,open,promotion,school_holiday,year,month,day,week,is_weekend,holiday_a,holiday_b,holiday_c,sales
178,1,1562,1,1,0,2014,12,15,51,0,0,0,0,13166.850658586423
61,7,0,0,0,0,2013,1,27,4,1,0,0,0,1460.9482525887433
300,7,0,0,0,0,2013,11,10,45,1,0,0,0,1774.6781758979778
422,1,476,1,0,0,2013,9,30,40,0,0,0,0,4865.716008976859
223,1,747,1,0,0,2015,7,6,28,0,0,0,0,6756.915883553855
625,6,480,1,0,0,2013,11,9,45,1,0,0,0,4766.107055561559
535,3,1273,1,1,0,2013,12,18,51,0,0,0,0,10889.063890980207
287,5,720,1,0,0,2013,1,18,3,0,0,0,0,5411.635378162842
16,1,940,1,1,0,2013,4,22,17,0,0,0,0,8975.833153132233
388,5,1059,1,0,0,2013,5,24,21,0,0,0,0,7604.052248418564
552,3,585,1,0,0,2014,2,12,7,0,0,0,0,5062.023935981095
1023,1,479,1,0,0,2013,3,11,11,0,0,0,0,4516.114172835718
542,2,560,1,1,0,2013,10,22,43,0,0,0,0,6674.141511227761
429,6,443,1,0,0,2013,3,16,11,1,0,0,0,4280.642223491101
353,7,1712,1,0,0,2013,12,1,48,1,0,0,0,12108.154635239684
819,5,528,1,0,0,2014,9,12,37,0,0,0,0,4635.488243350002
958,7,0,0,0,0,2015,6,7,23,1,0,0,0,1812.2887614438077
1007,2,871,1,1,1,2013,3,26,13,0,0,0,0,8309.556508886395
1015,1,657,1,1,1,2013,8,12,33,0,0,0,0,7338.723352059955
593,2,1034,1,0,0,2014,3,11,11,0,0,0,0,7952.954134544707
3,6,723,1,0,0,2014,11,29,48,1,0,0,0,6545.952141263988
403,4,758,1,1,0,2014,1,9,2,0,0,0,0,7384.323548630753
323,5,571,1,0,0,2014,7,11,28,0,0,0,0,4898.912974695151
586,7,0,0,0,0,2014,4,6,14,1,0,0,0,1622.4840266817482
666,2,853,1,1,0,2013,9,10,37,0,0,0,0,8358.537375630287
384,2,945,1,0,1,2013,8,6,32,0,0,0,0,7562.5545253076125
450,3,1004,1,1,0,2013,1,9,2,0,0,0,0,8840.427995444508
799,4,1200,1,1,1,2014,4,17,16,0,0,0,0,10214.255786010006
561,1,780,1,1,0,2014,9,29,40,0,0,0,0,8299.014686232898
1008,1,681,1,0,1,2015,3,9,11,0,0,0,0,6179.756645525165
171,6,566,1,0,0,2013,12,28,52,1,0,0,0,5434.931589043408
545,3,1110,1,1,0,2013,2,20,8,0,0,0,0,9522.703846320743
505,6,430,1,0,0,2013,10,5,40,1,0,0,0,4438.762994952558
135,7,0,0,0,1,2013,7,28,30,1,0,0,0,1782.8579333954258
605,5,524,1,1,0,2013,4,12,15,0,0,0,0,5734.023965806642
507,5,617,1,0,0,2015,2,27,9,0,0,0,0,5155.540969033085
848,2,763,1,1,0,2015,4,28,18,0,0,0,0,7972.805710469023
166,5,739,1,1,0,2015,4,17,16,0,0,0,0,7459.364173420647
545,3,862,1,0,1,2014,10,15,42,0,0,0,0,7148.261802615889
77,7,0,0,0,0,2014,1,19,3,1,0,0,0,1616.3741394065437
583,6,290,1,0,0,2015,3,28,13,1,0,0,0,3701.306007629202
547,5,379,1,0,0,2013,9,20,38,0,0,0,0,3624.7251877800445
546,2,1485,1,0,0,2014,2,25,9,0,0,0,0,10667.157030760718
842,6,1088,1,0,0,2013,7,20,29,1,0,0,0,8261.532865246641
1087,1,793,1,1,0,2015,6,15,25,0,0,0,0,8320.43631642271
876,4,1159,1,1,1,2015,2,5,6,0,0,0,0,10027.470611983503
839,3,762,1,1,0,2013,8,28,35,0,0,0,0,7622.136807281873
277,1,460,1,0,0,2014,4,7,15,0,0,0,0,4730.718752226036
796,6,442,1,0,0,2013,2,2,5,1,0,0,0,4148.021265114949
954,1,755,1,0,0,2015,2,9,7,0,0,0,0,6495.243813507725
505,4,0,0,1,1,2013,5,30,22,0,1,0,0,1329.4590211950708
5,3,717,1,1,0,2013,3,27,13,0,0,0,0,7295.965207736648
752,7,0,0,0,0,2014,3,2,9,1,0,0,0,1548.6363506962662
354,2,773,1,1,0,2013,12,3,49,0,0,0,0,8031.127679731639
777,1,425,1,1,0,2014,3,17,12,0,0,0,0,5868.902957436338
608,4,1035,1,0,0,2013,12,12,50,0,0,0,0,7823.976947599731
153,1,537,1,0,1,2013,8,19,34,0,0,0,0,5320.215407979151
284,5,517,1,1,1,2015,6,5,23,0,0,0,0,6256.733837223088
595,2,1740,1,1,0,2014,10,7,41,0,0,0,0,13923.753639664093
600,3,790,1,1,0,2013,12,18,51,0,0,0,0,7966.444377847947
965,4,867,1,1,1,2015,7,30,31,0,0,0,0,8492.26844427362
543,2,180,1,0,0,2014,9,9,37,0,0,0,0,3040.5860159864533
1102,3,747,1,1,0,2015,2,4,6,0,0,0,0,7557.26501326845
738,2,641,1,0,0,2015,6,23,26,0,0,0,0,5870.80960216769
442,3,315,1,0,0,2015,2,25,9,0,0,0,0,3650.3426281408174
966,5,605,1,1,0,2013,11,22,47,0,0,0,0,6450.512144847889
1090,4,728,1,0,0,2013,9,5,36,0,0,0,0,5763.598916579387
432,6,996,1,0,0,2013,2,9,6,1,0,0,0,7561.912749310664
779,7,0,0,0,0,2013,12,1,48,1,0,0,0,1716.1128660849645
639,6,275,1,0,0,2014,7,19,29,1,0,0,0,3565.700693710416
48,1,0,0,0,0,2015,4,6,15,0,0,1,0,-466.0693961469806
961,7,0,0,0,0,2014,4,13,15,1,0,0,0,1572.7966857939027
660,1,719,1,1,0,2015,2,2,6,0,0,0,0,7767.027586932818
984,7,0,0,0,0,2014,3,30,13,1,0,0,0,1562.364264907199
153,1,566,1,0,0,2013,11,11,46,0,0,0,0,5494.779419852886
992,4,664,1,0,0,2014,3,13,11,0,0,0,0,5351.085301013663
958,1,582,1,0,0,2014,8,25,35,0,0,0,0,5540.138493412815
546,1,1697,1,0,0,2015,3,23,13,0,0,0,0,12307.479637034761
457,5,566,1,0,0,2015,5,15,20,0,0,0,0,4949.843192884116
820,7,0,0,0,0,2013,9,22,38,1,0,0,0,1632.9619442199473
870,4,897,1,1,0,2015,4,16,16,0,0,0,0,8446.132773375954
671,6,505,1,0,0,2015,7,4,27,1,0,0,0,5091.831431866158
40,7,0,0,0,0,2014,12,7,49,1,0,0,0,2024.3551618466154
862,3,1108,1,0,0,2013,10,30,44,0,0,0,0,8332.306233228941
1089,4,919,1,1,0,2013,1,24,4,0,0,0,0,8094.991159545549
535,6,573,1,0,0,2013,1,19,3,1,0,0,0,4974.90159643488
417,6,814,1,0,0,2013,12,21,51,1,0,0,0,6875.607194550103
112,3,726,1,1,0,2013,1,9,2,0,0,0,0,7221.165109459544
1072,1,823,1,1,0,2013,4,29,18,0,0,0,0,8106.706133798114
732,4,501,1,0,0,2015,4,23,17,0,0,0,0,4642.460687554674
430,2,726,1,0,1,2014,6,10,24,0,0,0,0,6338.148619736952
812,7,0,0,0,0,2013,2,3,5,1,0,0,0,1328.531427495007
305,3,532,1,1,0,2015,3,18,12,0,0,0,0,6459.801545289694
1070,1,732,1,0,0,2014,6,23,26,0,0,0,0,6344.751614198904
983,6,0,0,0,0,2014,11,1,44,1,1,0,0,380.7306997173
385,3,644,1,1,0,2015,1,28,5,0,0,0,0,7063.057093285257
975,4,794,1,1,0,2014,1,9,2,0,0,0,0,7505.497347891447
308,6,1019,1,0,0,2013,1,12,2,1,0,0,0,7688.464697419608
153,5,699,1,0,0,2013,10,4,40,0,0,0,0,5628.391346645134
897,4,324,1,1,1,2013,7,18,29,0,0,0,0,4861.412442066066
776,3,443,1,0,0,2015,3,11,11,0,0,0,0,4378.503471509321
738,1,198,1,1,0,2013,2,4,6,0,0,0,0,4270.633747832151
506,1,859,1,0,0,2014,2,10,7,0,0,0,0,7026.012517174706
332,4,503,1,0,0,2015,3,26,13,0,0,0,0,4688.664783504733
808,5,622,1,0,0,2013,5,24,21,0,0,0,0,4899.253184943635
940,2,682,1,1,0,2013,5,28,22,0,0,0,0,7161.422457398614
722,4,1342,1,0,1,2013,10,17,42,0,0,0,0,9688.739960693754
881,2,711,1,0,1,2013,4,2,14,0,0,0,0,5906.857445182977
993,4,745,1,1,0,2014,9,4,36,0,0,0,0,7506.286894429766
78,3,585,1,1,0,2014,1,8,2,0,0,0,0,6548.1129903319525
699,5,1069,1,0,0,2015,5,15,20,0,0,0,0,7941.587503006856
1089,1,1225,1,1,1,2014,10,6,41,0,0,0,0,10989.455986346875
1088,4,485,1,0,0,2015,5,28,22,0,0,0,0,4534.353542969853
204,2,502,1,0,0,2015,6,23,26,0,0,0,0,5122.3407825058675
652,1,979,1,1,0,2014,11,24,48,0,0,0,0,9551.153192697675
721,5,753,1,0,0,2015,1,23,4,0,0,0,0,5893.515300378087
192,7,0,0,0,0,2015,2,1,5,1,0,0,0,1774.9400204771664
925,1,925,1,0,0,2013,5,6,19,0,0,0,0,7288.9432756580645
1104,7,0,0,0,0,2015,5,24,21,1,0,0,0,1781.2453743388178
786,6,198,1,0,0,2015,3,28,13,1,0,0,0,3112.6747655723593
520,6,281,1,0,0,2014,5,17,20,1,0,0,0,3540.929531998583
118,4,562,1,0,0,2013,12,12,50,0,0,0,0,5054.642349756614
880,5,592,1,0,1,2014,9,12,37,0,0,0,0,5111.957413112046
744,1,891,1,1,1,2015,3,30,14,0,0,0,0,8982.108902916312
848,1,1010,1,1,0,2014,3,3,10,0,0,0,0,9357.330151455768
458,5,769,1,1,1,2014,8,1,31,0,0,0,0,7643.212506363401
349,6,733,1,0,0,2014,4,26,17,1,0,0,0,6272.730117377825
719,3,386,1,1,0,2013,6,19,25,0,0,0,0,5281.525266542798
283,2,630,1,0,0,2014,3,11,11,0,0,0,0,5569.418224130233
801,2,632,1,1,0,2015,6,30,27,0,0,0,0,7271.840622379794
575,3,584,1,1,0,2013,10,9,41,0,0,0,0,6634.745437185571
376,1,1188,1,1,0,2015,6,29,27,0,0,0,0,10847.106152184191
1004,7,0,0,0,0,2015,2,15,7,1,0,0,0,1665.176071176771
1023,7,0,0,0,0,2013,11,24,47,1,0,0,0,1679.8278525603819
541,4,721,1,0,0,2014,4,10,15,0,0,0,0,5803.159143237164
417,6,679,1,0,0,2013,8,3,31,1,0,0,0,5873.70360114472
206,3,724,1,0,0,2015,1,21,4,0,0,0,0,6109.481977302465
281,7,0,0,0,0,2014,3,16,11,1,0,0,0,1653.8632116239169
861,6,497,1,0,0,2014,5,3,18,1,0,0,0,4759.625642809842
647,5,0,0,1,0,2015,5,1,18,0,1,0,0,1342.4579085840378
163,4,824,1,0,0,2015,3,26,13,0,0,0,0,6652.10718728794
740,3,469,1,1,1,2013,10,23,43,0,0,0,0,6041.0019583454705
1068,7,0,0,0,0,2014,3,23,12,1,0,0,0,1535.1375123463222
1054,4,607,1,0,0,2015,6,11,24,0,0,0,0,5282.096632534172
933,4,906,1,1,0,2015,3,5,10,0,0,0,0,8430.649508888891
485,6,683,1,0,0,2013,3,30,13,1,0,0,0,5744.381447907304
513,6,2274,1,0,0,2014,3,1,9,1,0,0,0,15449.562053493282
606,4,695,1,1,0,2013,8,15,33,0,0,0,0,7078.7276943479665
478,7,0,0,0,0,2014,3,2,9,1,0,0,0,1594.550210401998
72,6,249,1,0,0,2015,6,27,26,1,0,0,0,3653.531062966096
608,6,468,1,0,0,2013,6,15,24,1,0,0,0,4515.120598206646
499,1,852,1,1,0,2014,2,3,6,0,0,0,0,8424.528256865451
244,5,506,1,0,0,2014,8,29,35,0,0,0,0,4592.636712494248
262,2,2737,1,0,0,2015,2,24,9,0,0,0,0,18433.58813799935
631,6,529,1,0,0,2014,10,18,42,1,0,0,0,5212.0229418127565
975,7,0,0,0,0,2013,8,18,33,1,0,0,0,1560.9575253759394
866,6,543,1,0,0,2014,7,5,27,1,0,0,0,5116.977564374334
668,1,1548,1,1,0,2013,3,4,10,0,0,0,0,12459.52529862203
169,2,673,1,0,0,2013,6,25,26,0,0,0,0,5816.549834288657
796,3,598,1,0,0,2013,7,10,28,0,0,0,0,5115.65528641938
547,5,404,1,0,0,2015,1,23,4,0,0,0,0,3818.7532062736573
861,5,597,1,1,0,2015,2,6,6,0,0,0,0,6388.892940932361
13,6,309,1,0,0,2013,8,24,34,1,0,0,0,3750.3384009131696
121,5,561,1,0,0,2014,6,27,26,0,0,0,0,4863.928475002176
826,5,835,1,0,0,2013,12,13,50,0,0,0,0,6429.516186369292
1057,6,717,1,0,0,2015,3,14,11,1,0,0,0,6169.71238058497
1026,2,1236,1,0,1,2015,5,26,22,0,0,0,0,9477.452134607825
780,2,995,1,1,1,2014,10,21,43,0,0,0,0,9528.7532984016
161,2,877,1,1,0,2014,4,29,18,0,0,0,0,8603.907578815706
115,3,462,1,1,0,2013,4,24,17,0,0,0,0,5773.165457062365
293,1,1107,1,1,0,2014,11,3,45,0,0,0,0,10343.495430754789
43,1,793,1,1,0,2014,3,17,12,0,0,0,0,8210.357556842384
756,1,2600,1,1,0,2015,3,16,12,0,0,0,0,19155.49641988019
1019,6,705,1,0,0,2015,2,7,6,1,0,0,0,6051.795134068059
1072,1,688,1,0,0,2014,10,27,44,0,0,0,0,6240.930696755648
403,5,793,1,0,0,2014,1,31,5,0,0,0,0,6029.83205677662
38,5,457,1,0,0,2013,6,28,26,0,0,0,0,4079.6229028834496
396,4,1489,1,1,1,2014,7,31,31,0,0,0,0,12166.035264822538
733,5,3817,1,0,0,2014,4,11,15,0,0,0,0,24282.732125902374
1044,1,739,1,0,0,2015,6,22,26,0,0,0,0,6562.565312516061
98,6,424,1,0,0,2013,8,3,31,1,0,0,0,4389.9105997086735
313,1,886,1,1,0,2014,11,24,48,0,0,0,0,9047.31583566009
569,1,743,1,0,0,2014,5,12,20,0,0,0,0,6435.834013232146
82,4,873,1,0,1,2014,8,14,33,0,0,0,0,7059.029950956814
779,2,1012,1,1,0,2014,11,4,45,0,0,0,0,9537.110470438492
478,3,687,1,1,1,2013,6,19,25,0,0,0,0,7237.336096509825
230,5,942,1,1,0,2013,10,25,43,0,0,0,0,8572.540539049776
709,1,1748,1,1,0,2015,5,4,19,0,0,0,0,14081.73755653383
552,6,411,1,0,0,2014,4,12,15,1,0,0,0,4271.260010426631
604,3,514,1,0,1,2014,6,11,24,0,0,0,0,4878.719830200134
905,7,0,0,0,0,2015,3,22,12,1,0,0,0,1733.7091906741261
265,1,433,1,0,1,2013,8,5,32,0,0,0,0,4648.189931168396
389,2,1155,1,0,1,2014,8,12,33,0,0,0,0,9012.094106040604
750,2,0,0,1,0,2015,1,6,2,0,1,0,0,1642.5332195160445
745,1,1149,1,1,0,2013,8,26,35,0,0,0,0,10275.380311247427
109,6,622,1,0,0,2013,2,9,6,1,0,0,0,5361.407875880774
934,5,729,1,1,0,2014,2,21,8,0,0,0,0,7027.456024501473
421,2,951,1,1,1,2015,4,14,16,0,0,0,0,9252.270782621752
85,6,742,1,0,0,2014,10,25,43,1,0,0,0,6600.720253800682
293,4,850,1,1,0,2013,5,30,22,0,0,0,0,7978.121337584802
430,6,882,1,0,0,2013,11,2,44,1,0,0,0,7209.0574120873935
828,4,584,1,1,0,2013,6,20,25,0,0,0,0,6304.641227497719
977,1,523,1,0,1,2013,9,2,36,0,0,0,0,5104.31912928808
452,5,432,1,0,0,2015,3,27,13,0,0,0,0,4088.2921290950035
710,1,525,1,1,1,2015,2,16,8,0,0,0,0,6716.309232585947
783,2,569,1,0,0,2013,11,12,46,0,0,0,0,5255.049845657835
1019,1,920,1,1,0,2015,4,27,18,0,0,0,0,9042.860075964243
122,6,1054,1,0,0,2015,5,16,20,1,0,0,0,8438.84963248577
974,7,0,0,0,0,2015,7,19,29,1,0,0,0,1870.7607326633297
990,6,504,1,0,0,2015,4,11,15,1,0,0,0,4929.766012058768
353,6,1399,1,0,0,2015,7,18,29,1,0,0,0,10560.828998638783
714,5,327,1,1,1,2013,8,16,33,0,0,0,0,4790.796606788004
405,6,357,1,0,0,2013,9,14,37,1,0,0,0,3993.74495515984
289,6,634,1,0,0,2014,5,10,19,1,0,0,0,5694.519717546296
577,7,0,0,0,0,2015,5,3,18,1,0,0,0,1830.101236038725
300,6,955,1,0,0,2013,6,1,22,1,0,0,0,7476.271081399929
709,1,1547,1,1,1,2015,7,27,31,0,0,0,0,13091.232045692275
1075,6,1152,1,0,0,2014,9,27,39,1,0,0,0,8871.628756532446
533,2,795,1,0,0,2014,7,22,30,0,0,0,0,6697.131281202717
1029,7,0,0,0,0,2013,2,10,6,1,0,0,0,1305.3199619119405
1113,4,865,1,1,0,2014,9,4,36,0,0,0,0,8209.58920342871
733,5,3504,1,1,0,2014,1,10,2,0,0,0,0,23730.824540500063
99,7,0,0,0,0,2013,3,10,10,1,0,0,0,1499.951809252787
770,2,657,1,1,1,2015,7,28,31,0,0,0,0,7563.468820772192
980,6,444,1,0,0,2013,1,19,3,1,0,0,0,4122.667105242377
974,5,1359,1,0,1,2015,1,2,1,0,0,0,0,9565.762744390639
155,6,733,1,0,0,2013,7,27,30,1,0,0,0,6249.714023784327
7,7,0,0,0,0,2013,11,17,46,1,0,0,0,1836.9268141468056
527,2,1134,1,1,0,2013,7,16,29,0,0,0,0,10010.055299682426
988,3,752,1,1,0,2013,2,6,6,0,0,0,0,7263.994049302011
876,3,786,1,0,1,2014,7,23,30,0,0,0,0,6534.024803114007
155,2,665,1,1,1,2013,8,13,33,0,0,0,0,7378.8134431490325
753,4,791,1,1,0,2014,11,6,45,0,0,0,0,7904.693179599766
357,6,785,1,0,0,2013,10,26,43,1,0,0,0,6643.105693348742
147,6,906,1,0,0,2015,3,7,10,1,0,0,0,7448.4206918212585
786,7,0,0,0,0,2013,8,11,32,1,0,0,0,1579.4770636897883
359,7,0,0,0,0,2014,1,26,4,1,0,0,0,1582.2706998056965
117,5,0,0,1,0,2014,10,3,40,0,1,0,0,1454.6564715324785
563,3,504,1,0,1,2014,12,24,52,0,0,0,0,5081.104052092298
589,5,521,1,0,0,2013,12,13,50,0,0,0,0,4576.305677831755
1108,5,481,1,0,1,2013,7,26,30,0,0,0,0,4180.729396891547
1004,2,520,1,1,0,2013,12,3,49,0,0,0,0,6397.01732382708
25,3,2038,1,1,0,2013,2,6,6,0,0,0,0,15177.91276175616
649,2,463,1,1,0,2015,3,17,12,0,0,0,0,6138.443265250768
1015,2,407,1,0,0,2013,6,11,24,0,0,0,0,4044.9245677148574
487,3,544,1,0,0,2014,2,12,7,0,0,0,0,4825.750632351497
259,6,1624,1,0,0,2013,5,25,21,1,0,0,0,11522.727957090072
229,7,0,0,0,0,2014,1,26,4,1,0,0,0,1604.0546478413162
440,7,0,0,0,0,2015,4,26,17,1,0,0,0,1857.6599471415393
692,3,894,1,1,0,2014,11,26,48,0,0,0,0,8727.5416702308
715,7,0,0,0,0,2013,3,24,12,1,0,0,0,1423.0313508367399
640,2,681,1,0,0,2014,8,26,35,0,0,0,0,6037.9926260256325
934,6,481,1,0,0,2014,4,5,14,1,0,0,0,4616.087244637369
837,1,405,1,0,1,2013,7,8,28,0,0,0,0,4350.664481163723
441,4,668,1,1,0,2014,1,9,2,0,0,0,0,6835.398006508069
244,4,496,1,1,0,2014,9,18,38,0,0,0,0,6157.020960284921
818,5,640,1,1,0,2013,12,6,49,0,0,0,0,6694.856270556746
943,4,0,0,0,0,2013,10,3,40,0,1,0,0,-155.45954538945807
957,3,709,1,0,0,2013,4,17,16,0,0,0,0,5655.248939392506
431,6,910,1,0,0,2013,2,9,6,1,0,0,0,7043.636077222764
416,1,1232,1,0,0,2014,1,13,3,0,0,0,0,9256.81461714016
687,4,664,1,0,1,2014,8,14,33,0,0,0,0,5697.710734314693
891,7,0,0,0,0,2014,6,8,23,1,0,0,0,1652.257914255897
591,3,458,1,0,0,2013,6,12,24,0,0,0,0,4271.17676892865
464,5,1280,1,1,0,2015,1,30,5,0,0,0,0,10579.402220158256
222,3,519,1,0,0,2013,8,7,32,0,0,0,0,4768.474783640471
186,3,281,1,0,0,2015,2,25,9,0,0,0,0,3488.2739210826694
1084,7,0,0,0,0,2015,6,28,26,1,0,0,0,1830.6280009920592
163,6,920,1,0,0,2013,1,19,3,1,0,0,0,7129.099429476657
412,7,0,0,0,0,2013,8,25,34,1,0,0,0,1668.4497480063
410,5,796,1,1,1,2015,7,3,27,0,0,0,0,7952.400867805001
233,2,919,1,0,0,2014,7,8,28,0,0,0,0,7468.624243357393
433,1,813,1,1,1,2015,1,5,2,0,0,0,0,8439.728942936985
1057,7,0,0,0,0,2015,3,15,11,1,0,0,0,1695.0877576024504
274,3,850,1,0,0,2013,10,30,44,0,0,0,0,6875.503983125382
821,1,1108,1,1,0,2014,5,5,19,0,0,0,0,10033.522188727395
275,4,704,1,1,0,2015,1,8,2,0,0,0,0,7251.495561946183
721,6,1134,1,0,0,2015,4,4,14,1,0,0,0,8759.596542657586
905,6,1341,1,0,0,2013,4,27,17,1,0,0,0,9673.58410331892
902,7,0,0,0,0,2013,1,20,3,1,0,0,0,1306.8718949283939
82,3,878,1,1,0,2015,2,4,6,0,0,0,0,8517.908425122674
27,2,1163,1,1,0,2015,5,5,19,0,0,0,0,10517.146501919022
512,1,1284,1,0,0,2013,12,9,50,0,0,0,0,9797.879910050775
1045,3,1228,1,0,0,2015,7,8,28,0,0,0,0,9214.352051026712
1065,6,312,1,0,0,2014,6,28,26,1,0,0,0,3695.667803452874
255,2,496,1,0,0,2014,6,24,26,0,0,0,0,4906.36628481868
469,5,1604,1,0,0,2015,2,27,9,0,0,0,0,11111.960512368416
1008,7,0,0,0,0,2014,5,4,18,1,0,0,0,1586.6211109914002
1073,5,1005,1,0,0,2015,6,26,26,0,0,0,0,7552.280010996212
374,2,776,1,0,0,2013,1,29,5,0,0,0,0,6217.689854674973
1054,4,593,1,1,0,2014,1,23,4,0,0,0,0,6306.848649132589
445,5,1480,1,0,0,2014,3,28,13,0,0,0,0,10235.99278556829
460,4,341,1,0,1,2014,8,28,35,0,0,0,0,3814.8706863189
253,3,802,1,1,0,2015,3,4,10,0,0,0,0,8069.886962626653
1082,6,857,1,0,0,2013,1,26,4,1,0,0,0,6608.464095921314
102,6,720,1,0,0,2013,7,27,30,1,0,0,0,6180.225693551125
1036,3,416,1,1,0,2015,2,18,8,0,0,0,0,5599.219012226444
182,5,472,1,0,0,2015,5,29,22,0,0,0,0,4455.554950760154
127,6,668,1,0,0,2015,6,6,23,1,0,0,0,6130.770434127364
834,6,398,1,0,0,2013,10,19,42,1,0,0,0,4217.025306052819
78,3,473,1,1,1,2015,7,29,31,0,0,0,0,6417.9504382874
162,2,459,1,0,1,2014,8,12,33,0,0,0,0,4854.350932087575
290,4,620,1,1,0,2013,5,16,20,0,0,0,0,6565.785179183644
833,2,539,1,1,0,2013,4,9,15,0,0,0,0,6242.98401798791
104,6,1306,1,0,0,2013,7,6,27,1,0,0,0,9673.092587565305
693,2,677,1,1,1,2013,8,13,33,0,0,0,0,7361.002468920371
943,4,557,1,0,0,2014,9,25,39,0,0,0,0,4968.082345438248
382,2,655,1,1,0,2013,9,24,39,0,0,0,0,7238.801426758175
376,7,0,0,0,0,2014,5,25,21,1,0,0,0,1731.9775244702469
415,7,0,0,0,0,2015,4,5,14,1,0,0,0,1822.3962556578917
5,3,576,1,0,0,2013,11,13,46,0,0,0,0,5275.370871195279
695,5,643,1,1,0,2014,12,5,49,0,0,0,0,6904.810459860892
242,2,286,1,0,1,2013,7,23,30,0,0,0,0,3607.04125496652
1110,6,389,1,0,0,2013,1,12,2,1,0,0,0,3756.1690091216587
467,5,1449,1,1,1,2015,7,3,27,0,0,0,0,11879.40862257575
1080,7,0,0,0,0,2013,6,9,23,1,0,0,0,1449.329446321004
656,5,373,1,1,0,2015,7,3,27,0,0,0,0,5260.284782146511
87,4,973,1,1,0,2013,5,2,18,0,0,0,0,8701.532466708915
1044,1,1097,1,1,1,2015,6,1,23,0,0,0,0,10234.851840554853
561,4,0,0,0,1,2015,1,1,1,0,1,0,0,4.739028118143324
1002,1,870,1,1,0,2014,2,17,8,0,0,0,0,8475.054661665927
1075,1,1005,1,0,0,2015,6,22,26,0,0,0,0,8160.9307727587875
263,6,453,1,0,0,2015,6,27,26,1,0,0,0,4851.323383067851
146,7,0,0,0,0,2013,12,29,52,1,0,0,0,1874.7878191480413
801,5,496,1,1,0,2015,2,6,6,0,0,0,0,5790.07650878554
735,7,0,0,0,0,2013,11,17,46,1,0,0,0,1714.9367051475565
834,6,530,1,0,0,2013,12,21,51,1,0,0,0,5093.6593126915395
690,2,693,1,0,1,2015,7,21,30,0,0,0,0,6328.053848650714
223,1,972,1,1,0,2013,4,8,15,0,0,0,0,9107.753948592988
27,3,1119,1,1,0,2014,9,17,38,0,0,0,0,10101.33640743664
516,7,0,0,0,0,2013,3,10,10,1,0,0,0,1430.075606707891
767,4,630,1,1,0,2014,9,18,38,0,0,0,0,6877.1909300580155
747,7,0,0,0,0,2015,5,31,22,1,0,0,0,1854.2184177743038
15,1,781,1,1,1,2013,3,25,13,0,0,0,0,8085.4733375940705
709,1,1713,1,1,0,2015,4,13,16,0,0,0,0,13849.042647066119
1098,5,784,1,1,0,2014,4,4,14,0,0,0,0,7376.909085785912
280,5,0,0,1,1,2014,4,18,16,0,0,1,0,281.526324450213
847,3,906,1,0,0,2015,2,11,7,0,0,0,0,7118.972361028136
579,3,671,1,0,0,2015,4,22,17,0,0,0,0,5845.176832586236
613,3,858,1,0,0,2014,6,11,24,0,0,0,0,6850.116775927134
273,5,627,1,0,1,2014,1,3,1,0,0,0,0,5099.166066867008
111,1,632,1,1,1,2013,10,21,43,0,0,0,0,7433.528391967353
336,7,0,0,0,0,2013,8,25,34,1,0,0,0,1681.184979165555
317,1,720,1,1,0,2014,3,31,14,0,0,0,0,7750.670876002638
866,1,560,1,1,0,2015,1,12,3,0,0,0,0,6754.2600956526
699,5,1066,1,1,0,2014,2,7,6,0,0,0,0,9072.11077212356
26,2,576,1,1,1,2014,7,29,31,0,0,0,0,7028.5799383115955
133,3,640,1,0,0,2015,3,11,11,0,0,0,0,5673.849246858619
44,3,713,1,1,1,2014,7,16,29,0,0,0,0,7672.9090156168095
203,6,849,1,0,0,2013,3,23,12,1,0,0,0,6779.2028409098275
516,7,0,0,0,0,2015,1,25,4,1,0,0,0,1727.2203521998017
298,5,705,1,1,0,2014,4,4,14,0,0,0,0,7034.718859543616
1034,5,648,1,0,0,2014,9,26,39,0,0,0,0,5349.173454906326
308,5,847,1,0,0,2013,4,19,16,0,0,0,0,6291.430315059784
426,4,531,1,0,1,2014,8,14,33,0,0,0,0,4939.66615221434
840,7,0,0,0,0,2015,1,25,4,1,0,0,0,1672.9280509418459
382,4,673,1,1,0,2013,9,26,39,0,0,0,0,7042.82006235444
253,4,641,1,1,0,2015,1,15,3,0,0,0,0,6888.542498402181
566,1,559,1,0,0,2014,4,7,15,0,0,0,0,5279.10507925204
227,7,0,0,0,0,2013,4,28,17,1,0,0,0,1550.8361904181074
167,6,1149,1,0,0,2015,4,4,14,1,0,0,0,8942.855996145867
466,3,632,1,0,1,2014,8,13,33,0,0,0,0,5694.080435838201
439,6,749,1,0,0,2015,2,7,6,1,0,0,0,6414.235597938416
377,2,940,1,0,1,2014,10,14,42,0,0,0,0,7798.876710757904
306,3,379,1,0,0,2015,1,21,4,0,0,0,0,4012.9197091164533
1031,7,0,0,0,0,2015,7,19,29,1,0,0,0,1861.2093092938303
146,2,862,1,1,0,2014,6,17,25,0,0,0,0,8570.575229726499
200,2,1064,1,0,1,2014,4,22,17,0,0,0,0,8359.715446580725
761,5,1042,1,1,0,2014,9,5,36,0,0,0,0,9183.357545967738
235,5,519,1,0,0,2013,3,15,11,0,0,0,0,4280.309368514339
523,7,0,0,0,0,2013,5,19,20,1,0,0,0,1522.9359766859561
